model,model_family,variant,num_keys,num_updates,condition,query_type,condition_label,slot,subset,label_set,C,layer,rel_depth,top1,top1_std,mean_rank,mrr,n_folds,hit_max_iter,n_probe,chance,provenance_tier,source_file,notes
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,10,0.277778,0.023495702005730663,0.007111560828648055,23.768481375358167,0.09913418352878775,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,11,0.305556,0.02349570200573066,0.003341519710513066,23.785100286532952,0.09909883075761379,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,12,0.333333,0.026361031518624643,0.005252235753531048,23.563896848137535,0.10154428529194419,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,13,0.361111,0.02693409742120344,0.006924381646759068,23.68939828080229,0.10397329832418918,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,14,0.388889,0.02521489971346705,0.008766222659471837,23.626361031518627,0.10402718875290393,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,15,0.416667,0.025787965616045842,0.0057306590257879654,23.529512893982808,0.10472462350118224,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,16,0.444444,0.025787965616045842,0.003624387003058315,23.231518624641836,0.10822278699764627,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,17,0.472222,0.028653295128939833,0.005125657255013846,23.299140401146133,0.10676383968067685,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,18,0.5,0.02922636103151862,0.008185018256209571,23.19083094555874,0.10849893535955883,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,19,0.527778,0.024068767908309457,0.003438395415472779,23.24469914040115,0.10540107546499522,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,20,0.555556,0.03037249283667622,0.004655609400937513,22.99541547277937,0.11281263573375785,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,21,0.583333,0.04068767908309455,0.013366078842052265,22.217191977077363,0.12436696981230622,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,22,0.611111,0.03782234957020057,0.006876790830945558,22.20458452722063,0.12344453877744806,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,23,0.638889,0.19197707736389685,0.016309741513762414,12.529512893982808,0.3184456210804746,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,24,0.666667,0.17936962750716332,0.012370792633193645,12.534097421203438,0.3068346245630146,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,25,0.694444,0.22406876790830946,0.01703847420896104,10.059025787965616,0.3657879929305039,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,26,0.722222,0.22406876790830946,0.019884643636558706,9.924355300859599,0.36448946797153087,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,27,0.75,0.264756446991404,0.03030212966510553,9.735243553008596,0.393523267316482,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,28,0.777778,0.529512893982808,0.021549106793081,5.291117478510029,0.6370608039077101,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,29,0.805556,0.6378223495702006,0.02125757821317067,3.664183381088825,0.7315704256262439,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,30,0.833333,0.6922636103151862,0.0187104042605324,2.9730659025787967,0.778151379361168,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,31,0.861111,0.8349570200573065,0.01956833361485833,1.6091690544412607,0.892235549613263,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,32,0.888889,0.9243553008595988,0.013990321622617444,1.1994269340974213,0.9531261034412897,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,33,0.916667,0.9541547277936961,0.010721081337461127,1.0607449856733524,0.9748519579751672,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,34,0.944444,0.9558739255014327,0.0053143945532926565,1.051002865329513,0.9767908309455586,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,35,0.972222,0.9535816618911175,0.00555608006580667,1.053868194842407,0.975549188156638,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,ordinal,k1,1,correct,expected,0.1,36,1.0,0.951862464183381,0.007773444106733815,1.055587392550143,0.9746895893027698,5,False,1745,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,0,0.0,0.02936288088642659,0.0013570580292427586,22.547922437673133,0.11108100085822725,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,1,0.027778,0.03047091412742382,0.007834978184892493,22.587257617728532,0.11253886246729468,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,2,0.055556,0.028254847645429366,0.009001704603474749,23.068144044321333,0.10812414211035766,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,3,0.083333,0.02770083102493075,0.005810575336122722,23.129085872576177,0.10620173654617016,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,4,0.111111,0.027146814404432135,0.00443213296398892,23.129085872576177,0.10711851742388967,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,5,0.138889,0.02326869806094183,0.004500852301737374,23.382271468144047,0.10324723852415658,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,6,0.166667,0.02991689750692521,0.0081045644533672,22.938504155124654,0.10812443354347248,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,7,0.194444,0.031024930747922442,0.01231363477611793,22.88698060941828,0.10979107986936616,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,8,0.222222,0.02659279778393352,0.006694208295620261,23.18116343490305,0.10482774068376192,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,9,0.25,0.02991689750692521,0.010125023203599483,23.247645429362883,0.10801772497720272,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,10,0.277778,0.031578947368421054,0.010305304840852231,23.315789473684212,0.11011524997177972,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,11,0.305556,0.033795013850415515,0.011272570609072467,23.111357340720225,0.10826248778418987,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,12,0.333333,0.0332409972299169,0.006316761357889961,23.1601108033241,0.1088062913651997,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,13,0.361111,0.034903047091412745,0.003757523536357488,23.14293628808864,0.11300079371496534,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,14,0.388889,0.031578947368421054,0.004500852301737375,23.229362880886427,0.1098209889208273,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,15,0.416667,0.03047091412742382,0.0035039087647295067,23.175623268698057,0.11064615990938083,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,16,0.444444,0.033795013850415515,0.004765831172876801,23.11301939058172,0.11401420626192449,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,17,0.472222,0.032686980609418284,0.008829571994741955,22.837673130193906,0.11479765966547144,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,18,0.5,0.03545706371191135,0.008104564453367198,23.013296398891963,0.11451681761329349,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,19,0.527778,0.0332409972299169,0.0063167613578899605,23.009972299168975,0.11101112936400521,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,20,0.555556,0.034903047091412745,0.006460888526144376,22.828254847645432,0.11557908515937158,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,21,0.583333,0.037119113573407206,0.01030530484085223,22.65152354570637,0.11856502660893564,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,22,0.611111,0.036011080332409975,0.006068948005597408,22.201662049861493,0.12117069812682515,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,23,0.638889,0.20775623268698062,0.0024776376481992018,12.11689750692521,0.3275975589499551,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,24,0.666667,0.18559556786703602,0.007223492969753631,12.113019390581716,0.3135308114804339,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,25,0.694444,0.24210526315789474,0.012087215639485555,9.555678670360113,0.3812951888468544,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,26,0.722222,0.23878116343490302,0.016190181934850365,9.508587257617728,0.3800964233458436,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,27,0.75,0.2725761772853186,0.02456487454559043,9.12742382271468,0.40847565932224317,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,28,0.777778,0.5850415512465375,0.012313634776117903,4.294182825484764,0.6890085518224099,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,29,0.805556,0.6703601108033241,0.018869126167231465,3.38393351800554,0.7585112277361677,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,30,0.833333,0.7058171745152355,0.017378822317294314,2.817174515235457,0.7931749607293875,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,31,0.861111,0.8686980609418283,0.019079418678916975,1.5168975069252078,0.913154358634426,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,32,0.888889,0.9351800554016622,0.009848414866831669,1.142382271468144,0.9611198911891432,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,33,0.916667,0.9545706371191136,0.012213522263184834,1.0542936288088645,0.9759002770083102,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,34,0.944444,0.9578947368421054,0.009659609847181543,1.0509695290858727,0.977562326869806,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,35,0.972222,0.9590027700831024,0.01099691592314638,1.0509695290858725,0.9780424746075717,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,FVQ,semantic,FVQ,1,correct,expected,0.1,36,1.0,0.9534626038781162,0.011135596256089616,1.0587257617728532,0.9749492151431209,5,False,1805,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,0,0.0,,,,,,,720,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,min class support 1 < 2 folds
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,1,0.027778,,,,,,,720,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,min class support 1 < 2 folds
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,2,0.055556,,,,,,,720,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,min class support 1 < 2 folds
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,3,0.083333,,,,,,,720,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,min class support 1 < 2 folds
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,4,0.111111,,,,,,,720,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,min class support 1 < 2 folds
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,5,0.138889,,,,,,,720,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,min class support 1 < 2 folds
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,6,0.166667,,,,,,,720,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,min class support 1 < 2 folds
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,7,0.194444,,,,,,,720,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,min class support 1 < 2 folds
Qwen2.5-3B-Instruct,Qwen2.5,base,10,5,IVQ,ordinal,k2,2,correct,expected,0.1,8,0.222222,,,,,,,720,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/Qwen2.5-3B-Instruct_10k_5u/probe_fits_ref.json,min class support 1 < 2 folds
