theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,75,FVQ,semantic,first,0.97,,0.94,1.0,,100,,2,0.9898,"{""correct"": 97, ""garbage"": 2, ""intermediate_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,100,CVQ,semantic,last,0.52,,0.42,0.62,,100,,12,0.5909,"{""correct"": 52, ""garbage"": 12, ""intermediate_intrusion"": 36}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,3,100,FVQ,semantic,first,0.98,,0.95,1.0,,100,,2,1.0,"{""correct"": 98, ""garbage"": 2}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,5,CVQ,semantic,last,0.86,,0.79,0.93,,100,,0,0.86,"{""correct"": 86, ""intermediate_intrusion"": 14}",AB,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,5,FVQ,semantic,first,0.98,,0.95,1.0,,100,,0,0.98,"{""correct"": 98, ""intermediate_intrusion"": 2}",AB,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,7,CVQ,semantic,last,0.76,,0.67,0.84,,100,,2,0.7755,"{""correct"": 76, ""garbage"": 2, ""intermediate_intrusion"": 22}",B,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,7,FVQ,semantic,first,1.0,,1.0,1.0,,100,,0,1.0,"{""correct"": 100}",B,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,10,CVQ,semantic,last,0.69,,0.6,0.78,,100,,8,0.75,"{""correct"": 69, ""garbage"": 8, ""intermediate_intrusion"": 23}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,10,FVQ,semantic,first,0.99,,0.97,1.0,,100,,0,0.99,"{""correct"": 99, ""intermediate_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,15,CVQ,semantic,last,0.72,,0.6398,0.8,,100,,6,0.766,"{""correct"": 72, ""garbage"": 6, ""intermediate_intrusion"": 22}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,15,FVQ,semantic,first,1.0,,1.0,1.0,,100,,0,1.0,"{""correct"": 100}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,20,CVQ,semantic,last,0.82,,0.7498,0.89,,100,,6,0.8723,"{""correct"": 82, ""garbage"": 6, ""intermediate_intrusion"": 12}",B,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,20,FVQ,semantic,first,0.99,,0.97,1.0,,100,,1,1.0,"{""correct"": 99, ""garbage"": 1}",B,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,30,CVQ,semantic,last,0.71,,0.62,0.8,,100,,7,0.7634,"{""correct"": 71, ""garbage"": 7, ""intermediate_intrusion"": 22}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,30,FVQ,semantic,first,1.0,,1.0,1.0,,100,,0,1.0,"{""correct"": 100}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,50,CVQ,semantic,last,0.66,,0.57,0.75,,100,,8,0.7174,"{""correct"": 66, ""garbage"": 8, ""intermediate_intrusion"": 26}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,50,FVQ,semantic,first,1.0,,1.0,1.0,,100,,0,1.0,"{""correct"": 100}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,75,CVQ,semantic,last,0.53,,0.44,0.62,,100,,12,0.6023,"{""correct"": 53, ""garbage"": 12, ""intermediate_intrusion"": 35}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,75,FVQ,semantic,first,0.97,,0.93,1.0,,100,,0,0.97,"{""correct"": 97, ""intermediate_intrusion"": 3}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,100,CVQ,semantic,last,0.4,,0.3,0.5,,100,,8,0.4348,"{""correct"": 40, ""garbage"": 8, ""intermediate_intrusion"": 52}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,5,100,FVQ,semantic,first,0.96,,0.92,0.99,,100,,2,0.9796,"{""correct"": 96, ""garbage"": 2, ""intermediate_intrusion"": 2}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,5,CVQ,semantic,last,0.82,,0.74,0.89,,100,,1,0.8283,"{""correct"": 82, ""garbage"": 1, ""intermediate_intrusion"": 17}",B,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,5,FVQ,semantic,first,1.0,,1.0,1.0,,100,,0,1.0,"{""correct"": 100}",B,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,7,CVQ,semantic,last,0.85,,0.7798,0.91,,100,,2,0.8673,"{""correct"": 85, ""garbage"": 2, ""intermediate_intrusion"": 13}",B,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,7,FVQ,semantic,first,1.0,,1.0,1.0,,100,,0,1.0,"{""correct"": 100}",B,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,10,CVQ,semantic,last,0.78,,0.69,0.87,,100,,5,0.8211,"{""correct"": 78, ""garbage"": 5, ""intermediate_intrusion"": 17}",B,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,10,FVQ,semantic,first,0.99,,0.97,1.0,,100,,0,0.99,"{""correct"": 99, ""intermediate_intrusion"": 1}",B,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,15,CVQ,semantic,last,0.78,,0.7,0.86,,100,,6,0.8298,"{""correct"": 78, ""garbage"": 6, ""intermediate_intrusion"": 16}",B,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,15,FVQ,semantic,first,0.99,,0.97,1.0,,100,,1,1.0,"{""correct"": 99, ""garbage"": 1}",B,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,20,CVQ,semantic,last,0.71,,0.62,0.79,,100,,6,0.7553,"{""correct"": 71, ""garbage"": 6, ""intermediate_intrusion"": 23}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,20,FVQ,semantic,first,0.99,,0.97,1.0,,100,,1,1.0,"{""correct"": 99, ""garbage"": 1}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,30,CVQ,semantic,last,0.52,,0.42,0.62,,100,,4,0.5417,"{""correct"": 52, ""garbage"": 4, ""intermediate_intrusion"": 44}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,30,FVQ,semantic,first,0.95,,0.91,0.99,,100,,1,0.9596,"{""correct"": 95, ""garbage"": 1, ""intermediate_intrusion"": 4}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,50,CVQ,semantic,last,0.5,,0.4,0.6,,100,,11,0.5618,"{""correct"": 50, ""garbage"": 11, ""intermediate_intrusion"": 39}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,50,FVQ,semantic,first,0.95,,0.9,0.99,,100,,2,0.9694,"{""correct"": 95, ""garbage"": 2, ""intermediate_intrusion"": 3}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,75,CVQ,semantic,last,0.31,,0.22,0.4,,100,,17,0.3735,"{""correct"": 31, ""garbage"": 17, ""intermediate_intrusion"": 52}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,75,FVQ,semantic,first,0.93,,0.88,0.97,,100,,2,0.949,"{""correct"": 93, ""garbage"": 2, ""intermediate_intrusion"": 5}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,100,CVQ,semantic,last,0.17,,0.1,0.25,,100,,7,0.1828,"{""correct"": 17, ""garbage"": 7, ""intermediate_intrusion"": 76}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,7,100,FVQ,semantic,first,0.94,,0.9,0.98,,100,,1,0.9495,"{""correct"": 94, ""garbage"": 1, ""intermediate_intrusion"": 5}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,10,5,CVQ,semantic,last,0.9,,0.84,0.95,,100,,1,0.9091,"{""correct"": 90, ""garbage"": 1, ""intermediate_intrusion"": 9}",AB,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,10,5,FVQ,semantic,first,1.0,,1.0,1.0,,100,,0,1.0,"{""correct"": 100}",AB,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,10,7,CVQ,semantic,last,0.77,,0.69,0.85,,100,,4,0.8021,"{""correct"": 77, ""garbage"": 4, ""intermediate_intrusion"": 19}",B,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,10,7,FVQ,semantic,first,1.0,,1.0,1.0,,100,,0,1.0,"{""correct"": 100}",B,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,10,10,CVQ,semantic,last,0.71,,0.62,0.79,,100,,6,0.7553,"{""correct"": 71, ""garbage"": 6, ""intermediate_intrusion"": 23}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,10,10,FVQ,semantic,first,1.0,,1.0,1.0,,100,,0,1.0,"{""correct"": 100}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,10,15,CVQ,semantic,last,0.81,,0.73,0.89,,100,,4,0.8438,"{""correct"": 81, ""garbage"": 4, ""intermediate_intrusion"": 15}",B,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,10,15,FVQ,semantic,first,0.99,,0.97,1.0,,100,,0,0.99,"{""correct"": 99, ""intermediate_intrusion"": 1}",B,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,10,20,CVQ,semantic,last,0.55,,0.4598,0.65,,100,,2,0.5612,"{""correct"": 55, ""garbage"": 2, ""intermediate_intrusion"": 43}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,10,20,FVQ,semantic,first,0.99,,0.97,1.0,,100,,1,1.0,"{""correct"": 99, ""garbage"": 1}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
01_fvq_cvq,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,chat_template,10,30,CVQ,semantic,last,0.46,,0.37,0.56,,100,,9,0.5055,"{""correct"": 46, ""garbage"": 9, ""intermediate_intrusion"": 45}",C,,raw,v3/results_vllm/arbitrary_single/gemma-3-4b-it/stage1_sweep_20260409_022631.json,
