theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,2,5,CVQ,semantic,last,0.99,,0.975,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,2,5,FVQ,semantic,first,0.995,,0.985,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,2,10,CVQ,semantic,last,0.985,,0.965,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,2,10,FVQ,semantic,first,0.995,,0.985,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,2,15,CVQ,semantic,last,0.98,,0.955,0.995,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,2,15,FVQ,semantic,first,0.995,,0.985,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,2,20,CVQ,semantic,last,0.985,,0.965,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,2,20,FVQ,semantic,first,1.0,,1.0,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,2,30,CVQ,semantic,last,0.99,,0.975,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,2,30,FVQ,semantic,first,0.995,,0.985,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,2,50,CVQ,semantic,last,0.975,,0.95,0.995,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,2,50,FVQ,semantic,first,1.0,,1.0,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,5,1,CVQ,semantic,last,1.0,,1.0,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,5,1,FVQ,semantic,first,0.995,,0.985,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,5,5,CVQ,semantic,last,0.97,,0.945,0.99,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,5,5,FVQ,semantic,first,1.0,,1.0,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,5,10,CVQ,semantic,last,0.915,,0.87,0.95,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,5,10,FVQ,semantic,first,1.0,,1.0,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,5,15,CVQ,semantic,last,0.825,,0.77,0.875,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,5,15,FVQ,semantic,first,1.0,,1.0,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,5,20,CVQ,semantic,last,0.73,,0.67,0.79,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,5,20,FVQ,semantic,first,1.0,,1.0,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,5,30,CVQ,semantic,last,0.67,,0.6049,0.735,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,5,30,FVQ,semantic,first,1.0,,1.0,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,5,50,CVQ,semantic,last,0.62,,0.555,0.685,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,5,50,FVQ,semantic,first,0.995,,0.985,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,10,1,CVQ,semantic,last,1.0,,1.0,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,10,1,FVQ,semantic,first,1.0,,1.0,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,10,5,CVQ,semantic,last,0.93,,0.895,0.965,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,10,5,FVQ,semantic,first,1.0,,1.0,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,10,10,CVQ,semantic,last,0.775,,0.715,0.83,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,10,10,FVQ,semantic,first,1.0,,1.0,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,10,15,CVQ,semantic,last,0.71,,0.645,0.77,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,10,15,FVQ,semantic,first,1.0,,1.0,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,10,20,CVQ,semantic,last,0.57,,0.5,0.64,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,10,20,FVQ,semantic,first,1.0,,1.0,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,10,30,CVQ,semantic,last,0.59,,0.52,0.6551,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,10,30,FVQ,semantic,first,0.99,,0.975,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,10,50,CVQ,semantic,last,0.51,,0.445,0.5801,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,10,50,FVQ,semantic,first,0.995,,0.985,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,15,1,CVQ,semantic,last,1.0,,1.0,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,15,1,FVQ,semantic,first,1.0,,1.0,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,15,5,CVQ,semantic,last,0.91,,0.87,0.945,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,15,5,FVQ,semantic,first,1.0,,1.0,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,15,10,CVQ,semantic,last,0.79,,0.73,0.845,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,15,10,FVQ,semantic,first,0.995,,0.985,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,15,15,CVQ,semantic,last,0.605,,0.54,0.67,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,15,15,FVQ,semantic,first,0.995,,0.985,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,15,20,CVQ,semantic,last,0.535,,0.465,0.6,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,15,20,FVQ,semantic,first,0.995,,0.985,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,15,30,CVQ,semantic,last,0.605,,0.535,0.67,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,15,30,FVQ,semantic,first,0.995,,0.985,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,15,50,CVQ,semantic,last,0.425,,0.355,0.495,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,15,50,FVQ,semantic,first,0.99,,0.975,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,20,1,CVQ,semantic,last,1.0,,1.0,1.0,,50,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,20,1,FVQ,semantic,first,1.0,,1.0,1.0,,50,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,20,5,CVQ,semantic,last,0.856,,0.792,0.92,,125,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,20,5,FVQ,semantic,first,1.0,,1.0,1.0,,125,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,20,10,CVQ,semantic,last,0.7667,,0.6933,0.8333,,150,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,20,10,FVQ,semantic,first,0.9867,,0.9667,1.0,,150,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,20,15,CVQ,semantic,last,0.68,,0.6114,0.7486,,175,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,20,15,FVQ,semantic,first,0.9771,,0.9543,0.9943,,175,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,20,20,CVQ,semantic,last,0.6629,,0.5886,0.7314,,175,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,20,20,FVQ,semantic,first,0.9943,,0.9829,1.0,,175,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,20,30,CVQ,semantic,last,0.6686,,0.6,0.7371,,175,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,20,30,FVQ,semantic,first,0.9886,,0.9714,1.0,,175,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,20,50,CVQ,semantic,last,0.525,,0.455,0.6,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,20,50,FVQ,semantic,first,1.0,,1.0,1.0,,200,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,25,1,CVQ,semantic,last,1.0,,1.0,1.0,,50,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,25,1,FVQ,semantic,first,1.0,,1.0,1.0,,50,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,25,5,CVQ,semantic,last,0.86,,0.79,0.92,,100,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,25,5,FVQ,semantic,first,1.0,,1.0,1.0,,100,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
01_fvq_cvq,claude-4.5-haiku,Claude-4.5,True,base,semantic_multi,,25,10,CVQ,semantic,last,0.7467,,0.6732,0.8133,,150,,,,,,,raw,experiments_cloud/results/proprietary_semantic_multi.csv,upstream source_file: experiments_cloud/results/semantic/claude-4.5-haiku/sweep_full_20260301_132042.json
