arm,model,variant,num_keys,num_updates,condition,query_type,subset,layer,rel_depth,entropy_nats,entropy_norm,n_trials,provenance_tier,source_file
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,all,18,0.5,8.269018681844075,0.6930575736421596,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,all,19,0.527778,8.236911659240723,0.690366563252836,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,all,20,0.555556,8.401196575164795,0.7041359002923493,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,all,21,0.583333,8.312199274698893,0.6966767016262455,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,all,22,0.611111,8.377157719930013,0.7021211133722601,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,all,23,0.638889,8.747433128356933,0.7331552887705065,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,all,24,0.666667,8.312315025329589,0.6966864031221964,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,all,25,0.694444,8.184235617319743,0.6859515859493038,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,all,26,0.722222,7.529614350001017,0.6310853140688668,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,all,27,0.75,6.402406199773153,0.5366097570959593,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,all,28,0.777778,7.902523466746012,0.6623402304724041,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,all,29,0.805556,8.022456595102947,0.672392277291559,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,all,30,0.833333,7.946178998947143,0.665999164910393,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,all,31,0.861111,8.905149545669556,0.7463740952228636,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,all,32,0.888889,9.111758658091228,0.7636907824449785,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,all,33,0.916667,3.345651333530744,0.28041162859634206,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,all,34,0.944444,0.7027634301781654,0.05890124771795803,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,all,35,0.972222,0.5055607302486896,0.04237294732496317,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,all,36,1.0,0.022912978635989324,0.0019204229654530176,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,1,0.027778,6.906439371109009,0.5788546739599387,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,2,0.055556,3.9398876889546712,0.3302168137707722,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,3,0.083333,5.871052443186442,0.4920749991694598,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,4,0.111111,6.1639818064371745,0.5166265114533595,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,5,0.138889,6.210205965042114,0.5205007321364901,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,6,0.166667,6.21123706817627,0.5205871527704042,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,7,0.194444,6.39787093480428,0.5362296394718391,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,8,0.222222,6.198085600535075,0.5194848787758789,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,9,0.25,5.879256474177042,0.49276260988013754,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,10,0.277778,6.361997474034627,0.5332229497259626,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,11,0.305556,7.199562196731567,0.603422401053258,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,12,0.333333,5.916064052581787,0.49584759154027636,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,13,0.361111,6.955166390736898,0.5829386688441525,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,14,0.388889,7.736901048024495,0.6484587922901552,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,15,0.416667,7.476427437464396,0.6266275187765323,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,16,0.444444,8.348612003326416,0.6997285894406593,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,17,0.472222,8.77148338953654,0.7351710316657538,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,18,0.5,8.269018681844075,0.6930575736421596,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,19,0.527778,8.236911659240723,0.690366563252836,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,20,0.555556,8.401196575164795,0.7041359002923493,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,21,0.583333,8.312199274698893,0.6966767016262455,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,22,0.611111,8.377157719930013,0.7021211133722601,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,23,0.638889,8.747433128356933,0.7331552887705065,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,24,0.666667,8.312315025329589,0.6966864031221964,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,25,0.694444,8.184235617319743,0.6859515859493038,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,26,0.722222,7.529614350001017,0.6310853140688668,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,27,0.75,6.402406199773153,0.5366097570959593,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,28,0.777778,7.902523466746012,0.6623402304724041,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,29,0.805556,8.022456595102947,0.672392277291559,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,30,0.833333,7.946178998947143,0.665999164910393,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,31,0.861111,8.905149545669556,0.7463740952228636,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,32,0.888889,9.111758658091228,0.7636907824449785,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,33,0.916667,3.345651333530744,0.28041162859634206,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,34,0.944444,0.7027634301781654,0.05890124771795803,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,35,0.972222,0.5055607302486896,0.04237294732496317,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,FVQ,semantic,correct,36,1.0,0.022912978635989324,0.0019204229654530176,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,1,0.027778,6.9095489756266275,0.5791153016166032,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,2,0.055556,3.974352633158366,0.33310545044273543,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,3,0.083333,5.942725817362468,0.4980822143799233,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,4,0.111111,6.142258542378744,0.5148058029437783,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,5,0.138889,6.201893135706584,0.5198040026270947,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,6,0.166667,6.152062279383341,0.5156274910354917,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,7,0.194444,6.342030480702718,0.5315494408751568,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,8,0.222222,6.091018060048421,0.5105111452918271,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,9,0.25,5.8277656332651775,0.4884469687333196,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,10,0.277778,6.315777425765991,0.529349073545586,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,11,0.305556,7.2455579884847,0.6072774814511495,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,12,0.333333,6.011666940053304,0.5038604293114226,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,13,0.361111,6.999019120534261,0.5866141311547742,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,14,0.388889,7.713612651824951,0.6465069041659315,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,15,0.416667,7.480711504618327,0.6269865825664764,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,16,0.444444,8.334402542114258,0.6985376410235172,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,17,0.472222,8.796009012858073,0.7372266164509962,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,18,0.5,8.315717646280925,0.6969715895888484,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,19,0.527778,8.156928663253785,0.6836628873676853,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,20,0.555556,8.523524672190348,0.7143886784483524,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,21,0.583333,8.41356024424235,0.7051721459246175,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,22,0.611111,8.780192775726318,0.735900998097424,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,23,0.638889,8.739571704864503,0.7324963932835483,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,24,0.666667,8.198247454961141,0.6871259707912846,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,25,0.694444,7.908708216349284,0.6628585976110632,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,26,0.722222,7.592226552963257,0.6363330784209628,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,27,0.75,6.541117598215739,0.5482356813972563,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,28,0.777778,7.4225176843007405,0.6221091394910573,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,29,0.805556,8.214947284062703,0.688525646312974,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,30,0.833333,8.02935915629069,0.6729708069203775,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,31,0.861111,8.778626550038656,0.7357697268285309,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,32,0.888889,8.96985951423645,0.7517976812045832,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,33,0.916667,4.49506056000789,0.37674794131664535,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,34,0.944444,0.6344119465847811,0.05317245265814221,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,35,0.972222,0.46763057611882686,0.0391938783688324,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,all,36,1.0,0.026605855862320216,0.0022299369028031396,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,1,0.027778,6.9095489756266275,0.5791153016166032,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,2,0.055556,3.974352633158366,0.33310545044273543,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,3,0.083333,5.942725817362468,0.4980822143799233,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,4,0.111111,6.142258542378744,0.5148058029437783,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,5,0.138889,6.201893135706584,0.5198040026270947,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,6,0.166667,6.152062279383341,0.5156274910354917,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,7,0.194444,6.342030480702718,0.5315494408751568,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,8,0.222222,6.091018060048421,0.5105111452918271,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,9,0.25,5.8277656332651775,0.4884469687333196,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,10,0.277778,6.315777425765991,0.529349073545586,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,11,0.305556,7.2455579884847,0.6072774814511495,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,12,0.333333,6.011666940053304,0.5038604293114226,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,13,0.361111,6.999019120534261,0.5866141311547742,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,14,0.388889,7.713612651824951,0.6465069041659315,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,15,0.416667,7.480711504618327,0.6269865825664764,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,16,0.444444,8.334402542114258,0.6985376410235172,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,17,0.472222,8.796009012858073,0.7372266164509962,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,18,0.5,8.315717646280925,0.6969715895888484,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,19,0.527778,8.156928663253785,0.6836628873676853,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,20,0.555556,8.523524672190348,0.7143886784483524,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,21,0.583333,8.41356024424235,0.7051721459246175,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,22,0.611111,8.780192775726318,0.735900998097424,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,23,0.638889,8.739571704864503,0.7324963932835483,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,24,0.666667,8.198247454961141,0.6871259707912846,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,25,0.694444,7.908708216349284,0.6628585976110632,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,26,0.722222,7.592226552963257,0.6363330784209628,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,27,0.75,6.541117598215739,0.5482356813972563,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,28,0.777778,7.4225176843007405,0.6221091394910573,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,29,0.805556,8.214947284062703,0.688525646312974,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,30,0.833333,8.02935915629069,0.6729708069203775,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,31,0.861111,8.778626550038656,0.7357697268285309,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,32,0.888889,8.96985951423645,0.7517976812045832,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,33,0.916667,4.49506056000789,0.37674794131664535,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,34,0.944444,0.6344119465847811,0.05317245265814221,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,35,0.972222,0.46763057611882686,0.0391938783688324,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,CVQ,semantic,correct,36,1.0,0.026605855862320216,0.0022299369028031396,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
lora,Qwen2.5-3B-Instruct,lora,2,4,IVQ_d25,ordinal,all,1,0.027778,6.925117483139038,0.5804201568185241,150,raw,lora_intervention/experiments/entropy_lens/results/entropy_lora.json
